NAME	SIZE	ES	NES	NOM_p-val	FDR_q-val	FWER_p-val	RANK_AT_MAX	LEADING_EDGE		
GOBP_MICROTUBULE_ORGANIZING_CENTER_LOCALIZATION	16	0.44762594	0.99051565	0.496063	1	1	798	"tags=19%,"	"list=8%,"	signal=20%
GOBP_CERAMIDE_METABOLIC_PROCESS	76	0.27598867	0.9900726	0.48109242	1	1	1429	"tags=17%,"	"list=13%,"	signal=20%
GOBP_STABILIZATION_OF_MEMBRANE_POTENTIAL	15	0.4470497	0.98964	0.49433962	1	1	122	"tags=13%,"	"list=1%,"	signal=13%
GOBP_ESTABLISHMENT_OF_RNA_LOCALIZATION	94	0.2728321	0.9894649	0.492	1	1	3234	"tags=41%,"	"list=31%,"	signal=59%
GOBP_CELLULAR_RESPONSE_TO_INTERFERON_GAMMA	66	0.33596995	0.9884613	0.48431373	1	1	1525	"tags=26%,"	"list=14%,"	signal=30%
GOBP_POSITIVE_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA	20	0.36014515	0.9864446	0.5010225	1	1	1661	"tags=30%,"	"list=16%,"	signal=36%
GOBP_PLATELET_AGGREGATION	42	0.3482094	0.9861768	0.46958175	1	1	1885	"tags=31%,"	"list=18%,"	signal=38%
GOBP_POSITIVE_REGULATION_OF_CELLULAR_AMIDE_METABOLIC_PROCESS	92	0.26020834	0.98521155	0.47560975	1	1	1139	"tags=11%,"	"list=11%,"	signal=12%
GOBP_REGULATION_OF_ANION_TRANSMEMBRANE_TRANSPORT	19	0.3858089	0.9848514	0.47244096	1	1	407	"tags=11%,"	"list=4%,"	signal=11%
GOBP_RENAL_TUBULAR_SECRETION	21	0.45644847	0.9848361	0.47283703	1	1	1182	"tags=33%,"	"list=11%,"	signal=37%
GOBP_NEGATIVE_REGULATION_OF_MUSCLE_HYPERTROPHY	18	0.40297002	0.98455864	0.4748062	1	1	1160	"tags=22%,"	"list=11%,"	signal=25%
GOBP_POSITIVE_REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS	22	0.3861212	0.9838488	0.47001934	1	1	919	"tags=18%,"	"list=9%,"	signal=20%
GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR	20	0.39894786	0.9826402	0.5040816	1	1	487	"tags=20%,"	"list=5%,"	signal=21%
GOBP_MATURATION_OF_SSU_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA	32	0.3552869	0.981987	0.5019763	1	1	576	"tags=9%,"	"list=5%,"	signal=10%
GOBP_PLATELET_MORPHOGENESIS	16	0.3701423	0.98108095	0.49112427	1	1	2731	"tags=38%,"	"list=26%,"	signal=50%
GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT	38	0.32698026	0.98064065	0.48046875	1	1	312	"tags=8%,"	"list=3%,"	signal=8%
GOBP_VITAMIN_METABOLIC_PROCESS	67	0.2952729	0.97985977	0.5010267	1	1	1527	"tags=22%,"	"list=14%,"	signal=26%
GOBP_POSITIVE_REGULATION_OF_BEHAVIOR	19	0.39812434	0.9795194	0.4834308	1	1	1013	"tags=26%,"	"list=10%,"	signal=29%
GOBP_POSITIVE_REGULATION_OF_PROTEIN_ACETYLATION	27	0.30903172	0.97935444	0.47895792	1	1	9	"tags=4%,"	"list=0%,"	signal=4%
GOBP_MONOSACCHARIDE_BIOSYNTHETIC_PROCESS	46	0.29868037	0.9784765	0.4909091	1	1	1347	"tags=22%,"	"list=13%,"	signal=25%
GOBP_CELLULAR_AMINO_ACID_BIOSYNTHETIC_PROCESS	39	0.34058103	0.9778161	0.4970297	1	1	1094	"tags=21%,"	"list=10%,"	signal=23%
GOBP_ALCOHOL_METABOLIC_PROCESS	210	0.24521346	0.9768102	0.55419225	1	1	1339	"tags=17%,"	"list=13%,"	signal=19%
GOBP_POSITIVE_REGULATION_OF_ORGANELLE_ASSEMBLY	47	0.29553133	0.976378	0.4774951	1	1	1098	"tags=13%,"	"list=10%,"	signal=14%
GOBP_MITOTIC_SPINDLE_ORGANIZATION	78	0.30727202	0.9762752	0.52215797	1	1	947	"tags=13%,"	"list=9%,"	signal=14%
GOBP_RESPONSE_TO_AUDITORY_STIMULUS	16	0.42399806	0.97612774	0.5019763	1	1	1083	"tags=19%,"	"list=10%,"	signal=21%
GOBP_POSTSYNAPTIC_NEUROTRANSMITTER_RECEPTOR_INTERNALIZATION	15	0.41555575	0.9751344	0.5155039	1	1	1928	"tags=27%,"	"list=18%,"	signal=33%
GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION	75	0.30012825	0.97393566	0.48249027	1	1	1669	"tags=23%,"	"list=16%,"	signal=27%
GOBP_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT	37	0.32237393	0.9738897	0.4990138	1	1	1355	"tags=22%,"	"list=13%,"	signal=25%
GOBP_SYNAPTIC_TRANSMISSION_DOPAMINERGIC	19	0.34870335	0.9736557	0.4857685	1	1	919	"tags=16%,"	"list=9%,"	signal=17%
GOBP_THYMUS_DEVELOPMENT	24	0.39010832	0.9724449	0.4980315	1	1	741	"tags=17%,"	"list=7%,"	signal=18%
GOBP_RESPONSE_TO_ACIDIC_PH	18	0.38202158	0.9714277	0.4950884	1	1	1843	"tags=22%,"	"list=17%,"	signal=27%
GOBP_RESPIRATORY_CHAIN_COMPLEX_IV_ASSEMBLY	17	0.40999123	0.96973825	0.5171026	1	1	1174	"tags=29%,"	"list=11%,"	signal=33%
GOBP_NEGATIVE_REGULATION_OF_ANION_TRANSPORT	16	0.38990247	0.96949804	0.5090909	1	1	407	"tags=13%,"	"list=4%,"	signal=13%
GOBP_REGULATION_OF_TORC1_SIGNALING	26	0.29332796	0.96846586	0.49275362	1	1	36	"tags=4%,"	"list=0%,"	signal=4%
GOBP_NADH_METABOLIC_PROCESS	23	0.35571012	0.9681323	0.5301205	1	1	487	"tags=17%,"	"list=5%,"	signal=18%
GOBP_POSITIVE_REGULATION_OF_TOR_SIGNALING	29	0.27063355	0.9667723	0.46370968	1	1	36	"tags=3%,"	"list=0%,"	signal=3%
GOBP_MYOBLAST_PROLIFERATION	16	0.45652425	0.9663113	0.5137255	1	1	1856	"tags=50%,"	"list=18%,"	signal=61%
GOBP_REGULATION_OF_PROTEIN_ACETYLATION	42	0.28092867	0.9654436	0.5	1	1	67	"tags=5%,"	"list=1%,"	signal=5%
GOBP_CELLULAR_RESPONSE_TO_XENOBIOTIC_STIMULUS	86	0.29328683	0.9648121	0.5439252	1	1	1567	"tags=23%,"	"list=15%,"	signal=27%
GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS	25	0.34856263	0.9645006	0.5326923	1	1	614	"tags=12%,"	"list=6%,"	signal=13%
GOBP_PYRIDINE_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	18	0.417015	0.9619933	0.5059289	1	1	1694	"tags=39%,"	"list=16%,"	signal=46%
GOBP_REGULATION_OF_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY	15	0.39389217	0.9602411	0.50671786	1	1	1330	"tags=27%,"	"list=13%,"	signal=30%
GOBP_SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_DNA_DAMAGE	111	0.2640915	0.9600494	0.5673624	1	1	1347	"tags=17%,"	"list=13%,"	signal=19%
GOBP_CELLULAR_KETONE_METABOLIC_PROCESS	110	0.28772426	0.9595169	0.57058823	1	1	1177	"tags=22%,"	"list=11%,"	signal=24%
GOBP_REGULATION_OF_FILOPODIUM_ASSEMBLY	29	0.26242226	0.959466	0.5019305	1	1	1772	"tags=17%,"	"list=17%,"	signal=21%
GOBP_MICROTUBULE_BASED_TRANSPORT	127	0.2509947	0.95944726	0.5404896	1	1	1738	"tags=19%,"	"list=16%,"	signal=22%
GOBP_CARDIAC_CONDUCTION	63	0.3109745	0.95939237	0.53757226	1	1	1598	"tags=19%,"	"list=15%,"	signal=22%
GOBP_REGULATION_OF_LYASE_ACTIVITY	58	0.33374822	0.9592275	0.5544747	1	1	1714	"tags=29%,"	"list=16%,"	signal=35%
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_DNA_DAMAGE_STIMULUS	94	0.2585079	0.9581008	0.5585774	1	1	1197	"tags=14%,"	"list=11%,"	signal=15%
GOBP_ADENYLATE_CYCLASE_ACTIVATING_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY	18	0.3584287	0.9580223	0.5371094	1	1	628	"tags=17%,"	"list=6%,"	signal=18%
GOBP_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE	35	0.33688304	0.9567356	0.5302419	1	1	2015	"tags=31%,"	"list=19%,"	signal=39%
GOBP_APOPTOTIC_MITOCHONDRIAL_CHANGES	73	0.27335817	0.95590055	0.54747474	1	1	1856	"tags=22%,"	"list=18%,"	signal=26%
GOBP_REGULATION_OF_MYELOID_CELL_APOPTOTIC_PROCESS	16	0.41906926	0.95367557	0.5268595	1	1	1001	"tags=31%,"	"list=9%,"	signal=34%
GOBP_SPERM_MOTILITY	66	0.34361413	0.9533043	0.56130266	1	1	1642	"tags=30%,"	"list=15%,"	signal=36%
GOBP_REGULATION_OF_MUSCLE_HYPERTROPHY	32	0.3596847	0.9532357	0.54	1	1	2172	"tags=31%,"	"list=20%,"	signal=39%
GOBP_CELLULAR_RESPONSE_TO_ACID_CHEMICAL	52	0.3187629	0.9520438	0.5487805	1	1	894	"tags=12%,"	"list=8%,"	signal=13%
GOBP_SULFUR_COMPOUND_METABOLIC_PROCESS	200	0.24170871	0.94868946	0.622824	1	1	1538	"tags=18%,"	"list=15%,"	signal=20%
GOBP_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	65	0.28043425	0.94802064	0.52662724	1	1	1980	"tags=25%,"	"list=19%,"	signal=30%
GOBP_NEUROTRANSMITTER_RECEPTOR_INTERNALIZATION	22	0.3427221	0.9469852	0.54022986	1	1	1928	"tags=18%,"	"list=18%,"	signal=22%
GOBP_CELLULAR_AMINO_ACID_METABOLIC_PROCESS	164	0.24795134	0.94612163	0.6056911	1	1	1719	"tags=21%,"	"list=16%,"	signal=25%
GOBP_POSITIVE_REGULATION_OF_FILOPODIUM_ASSEMBLY	19	0.30270123	0.94609135	0.5108481	1	1	3168	"tags=47%,"	"list=30%,"	signal=67%
GOBP_PEPTIDYL_GLUTAMIC_ACID_MODIFICATION	15	0.4122237	0.9456411	0.54330707	1	1	1692	"tags=27%,"	"list=16%,"	signal=32%
GOBP_REGULATION_OF_LIPID_STORAGE	31	0.3271687	0.94472843	0.55226827	1	1	1660	"tags=29%,"	"list=16%,"	signal=34%
GOBP_CENTROMERE_COMPLEX_ASSEMBLY	21	0.4086829	0.9443652	0.5176252	1	1	1296	"tags=24%,"	"list=12%,"	signal=27%
GOBP_XENOBIOTIC_METABOLIC_PROCESS	49	0.32911646	0.9438746	0.5605469	1	1	1567	"tags=24%,"	"list=15%,"	signal=29%
GOBP_ARACHIDONIC_ACID_SECRETION	21	0.43931848	0.94306016	0.5467197	1	1	999	"tags=33%,"	"list=9%,"	signal=37%
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	79	0.2318884	0.9418838	0.55938697	1	1	845	"tags=8%,"	"list=8%,"	signal=8%
GOBP_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY	24	0.3155977	0.9413039	0.5330739	1	1	848	"tags=13%,"	"list=8%,"	signal=14%
GOBP_GLYCOSPHINGOLIPID_METABOLIC_PROCESS	48	0.2510935	0.94107735	0.5513834	1	1	592	"tags=8%,"	"list=6%,"	signal=9%
GOBP_ORGANIC_HYDROXY_COMPOUND_BIOSYNTHETIC_PROCESS	145	0.26249722	0.94044936	0.629703	1	1	1102	"tags=17%,"	"list=10%,"	signal=18%
GOBP_REGULATION_OF_SYNAPSE_STRUCTURE_OR_ACTIVITY	138	0.22649933	0.93896025	0.540856	1	1	2239	"tags=21%,"	"list=21%,"	signal=26%
GOBP_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_DEVELOPMENT	17	0.37587404	0.9373252	0.5271318	1	1	522	"tags=12%,"	"list=5%,"	signal=12%
GOBP_MONOCARBOXYLIC_ACID_TRANSPORT	72	0.33353594	0.93695974	0.5700576	1	1	1182	"tags=26%,"	"list=11%,"	signal=30%
GOBP_RESPONSE_TO_CADMIUM_ION	27	0.33253947	0.9362067	0.5497076	1	1	1666	"tags=22%,"	"list=16%,"	signal=26%
GOBP_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	87	0.27801928	0.9357408	0.5874263	1	1	1376	"tags=18%,"	"list=13%,"	signal=21%
GOBP_ESTABLISHMENT_OF_SPINDLE_ORIENTATION	21	0.37636554	0.935388	0.55306125	1	1	1030	"tags=19%,"	"list=10%,"	signal=21%
GOBP_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY	34	0.3459728	0.93457407	0.55688626	1	1	1105	"tags=18%,"	"list=10%,"	signal=20%
GOBP_NEGATIVE_REGULATION_OF_TRANSPORT	268	0.2375044	0.9325301	0.6833667	1	1	1355	"tags=15%,"	"list=13%,"	signal=17%
GOBP_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION	77	0.27355367	0.9323254	0.5342205	1	1	1196	"tags=16%,"	"list=11%,"	signal=17%
GOBP_RESPONSE_TO_UV	94	0.26819173	0.93225914	0.6129666	1	1	1312	"tags=14%,"	"list=12%,"	signal=16%
GOBP_GLYCEROLIPID_CATABOLIC_PROCESS	36	0.32767	0.93219316	0.5836502	1	1	1181	"tags=17%,"	"list=11%,"	signal=19%
GOBP_NUCLEAR_TRANSCRIBED_MRNA_POLY_A_TAIL_SHORTENING	19	0.3366029	0.9315651	0.55078125	1	1	2662	"tags=26%,"	"list=25%,"	signal=35%
GOBP_STEROID_BIOSYNTHETIC_PROCESS	92	0.2830376	0.93129694	0.576	1	1	780	"tags=15%,"	"list=7%,"	signal=16%
GOBP_ESTROGEN_METABOLIC_PROCESS	16	0.4068008	0.931289	0.5961165	1	1	749	"tags=25%,"	"list=7%,"	signal=27%
GOBP_REGULATION_OF_PLATELET_ACTIVATION	29	0.34417453	0.93082494	0.5895954	1	1	598	"tags=17%,"	"list=6%,"	signal=18%
GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY	91	0.2463909	0.92985415	0.55263156	1	1	900	"tags=10%,"	"list=8%,"	signal=11%
GOBP_REGULATION_OF_HAIR_CYCLE	21	0.3589439	0.9295236	0.5792683	1	1	1221	"tags=19%,"	"list=12%,"	signal=21%
GOBP_NUCLEOTIDE_SUGAR_METABOLIC_PROCESS	20	0.36634275	0.9292164	0.54389316	1	1	1991	"tags=30%,"	"list=19%,"	signal=37%
GOBP_REGULATION_OF_TRANSPORTER_ACTIVITY	189	0.23063628	0.929191	0.6155378	1	1	923	"tags=11%,"	"list=9%,"	signal=11%
GOBP_MITOCHONDRIAL_MEMBRANE_ORGANIZATION	77	0.23386985	0.92734164	0.5972222	1	1	1575	"tags=16%,"	"list=15%,"	signal=18%
GOBP_AMINOGLYCAN_METABOLIC_PROCESS	98	0.27266586	0.9272336	0.63293654	1	1	893	"tags=15%,"	"list=8%,"	signal=17%
GOBP_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION	39	0.3381679	0.9271265	0.56312627	1	1	2038	"tags=38%,"	"list=19%,"	signal=47%
GOBP_THYMOCYTE_APOPTOTIC_PROCESS	16	0.37873685	0.9263012	0.5963489	1	1	487	"tags=19%,"	"list=5%,"	signal=20%
GOBP_POSITIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	41	0.3341177	0.92577267	0.592	1	1	1660	"tags=32%,"	"list=16%,"	signal=37%
GOBP_DNA_CATABOLIC_PROCESS	15	0.42724544	0.9253942	0.56513023	1	1	605	"tags=33%,"	"list=6%,"	signal=35%
GOBP_POTASSIUM_ION_TRANSPORT	169	0.261407	0.92441386	0.6166667	1	1	1465	"tags=17%,"	"list=14%,"	signal=19%
GOBP_HISTONE_MONOUBIQUITINATION	21	0.34155804	0.92404187	0.6098039	1	1	934	"tags=19%,"	"list=9%,"	signal=21%
GOBP_NEGATIVE_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORT	16	0.4048508	0.9240248	0.55813956	1	1	105	"tags=13%,"	"list=1%,"	signal=13%
GOBP_VIRION_ASSEMBLY	23	0.31328806	0.92400503	0.5887265	1	1	5	"tags=4%,"	"list=0%,"	signal=4%
GOBP_POSITIVE_REGULATION_OF_AXON_EXTENSION	26	0.29785314	0.92386365	0.549323	1	1	2692	"tags=23%,"	"list=25%,"	signal=31%
GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	140	0.27363113	0.9236627	0.74124515	1	1	662	"tags=16%,"	"list=6%,"	signal=17%
GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS	49	0.31217387	0.9234587	0.59962755	1	1	1025	"tags=14%,"	"list=10%,"	signal=16%
GOBP_REGULATION_OF_KERATINOCYTE_PROLIFERATION	30	0.35514784	0.9225593	0.5790554	1	1	838	"tags=20%,"	"list=8%,"	signal=22%
GOBP_AXONAL_FASCICULATION	17	0.33677912	0.92214465	0.5254902	1	1	1940	"tags=18%,"	"list=18%,"	signal=22%
GOBP_SEMAPHORIN_PLEXIN_SIGNALING_PATHWAY	29	0.3121739	0.9220395	0.5502092	1	1	1453	"tags=24%,"	"list=14%,"	signal=28%
GOBP_MALE_GAMETE_GENERATION	299	0.27347782	0.92091566	0.7151515	1	1	1296	"tags=19%,"	"list=12%,"	signal=21%
GOBP_ORGANELLE_MEMBRANE_FUSION	82	0.24561422	0.92007846	0.6166008	1	1	577	"tags=6%,"	"list=5%,"	signal=6%
GOBP_REGULATION_OF_EXCRETION	17	0.46139598	0.919634	0.5614754	1	1	830	"tags=29%,"	"list=8%,"	signal=32%
GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY	39	0.29835063	0.9186769	0.5839552	1	1	1457	"tags=23%,"	"list=14%,"	signal=27%
GOBP_POSITIVE_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS	93	0.27679348	0.9183935	0.6875	1	1	1200	"tags=18%,"	"list=11%,"	signal=20%
GOBP_REGULATION_OF_HEART_CONTRACTION	128	0.26843718	0.91821533	0.6780303	1	1	1598	"tags=20%,"	"list=15%,"	signal=23%
GOBP_MICROTUBULE_BASED_MOVEMENT	238	0.276176	0.91815305	0.6080306	1	1	1427	"tags=19%,"	"list=13%,"	signal=22%
GOBP_RESPONSE_TO_NUTRIENT	94	0.30848625	0.917375	0.632	1	1	1099	"tags=18%,"	"list=10%,"	signal=20%
GOBP_POSITIVE_REGULATION_OF_DNA_REPAIR	71	0.25101385	0.91727847	0.63380283	1	1	1197	"tags=14%,"	"list=11%,"	signal=16%
GOBP_POSITIVE_CHEMOTAXIS	36	0.34712046	0.9172048	0.60818714	1	1	1107	"tags=28%,"	"list=10%,"	signal=31%
GOBP_NEURAL_TUBE_DEVELOPMENT	95	0.29066813	0.9169039	0.5942623	1	1	1494	"tags=20%,"	"list=14%,"	signal=23%
GOBP_OSTEOCLAST_DIFFERENTIATION	58	0.29932648	0.9166728	0.5780347	1	1	2038	"tags=33%,"	"list=19%,"	signal=40%
GOBP_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS	73	0.2756291	0.91647965	0.6097087	1	1	2015	"tags=26%,"	"list=19%,"	signal=32%
GOBP_B_CELL_HOMEOSTASIS	21	0.33781117	0.91604334	0.6204819	1	1	1166	"tags=19%,"	"list=11%,"	signal=21%
GOBP_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS	200	0.24874692	0.9159815	0.6935167	1	1	1730	"tags=24%,"	"list=16%,"	signal=28%
GOBP_INORGANIC_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	70	0.29238945	0.9157973	0.63092786	1	1	116	"tags=7%,"	"list=1%,"	signal=7%
GOBP_POSITIVE_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	50	0.3181005	0.91550606	0.60072595	1	1	1560	"tags=26%,"	"list=15%,"	signal=30%
GOBP_REGULATION_OF_LIPID_CATABOLIC_PROCESS	34	0.3214187	0.91158736	0.6226054	1	1	1311	"tags=24%,"	"list=12%,"	signal=27%
GOBP_LIPID_STORAGE	56	0.29410005	0.9115183	0.614	1	1	1974	"tags=30%,"	"list=19%,"	signal=37%
GOBP_POTASSIUM_ION_HOMEOSTASIS	22	0.39062798	0.9114005	0.61270493	1	1	1436	"tags=23%,"	"list=14%,"	signal=26%
GOBP_ESTABLISHMENT_OF_MITOTIC_SPINDLE_LOCALIZATION	20	0.38988057	0.911301	0.578	1	1	1030	"tags=20%,"	"list=10%,"	signal=22%
GOBP_NITRIC_OXIDE_MEDIATED_SIGNAL_TRANSDUCTION	18	0.38873172	0.91108006	0.6055227	1	1	970	"tags=22%,"	"list=9%,"	signal=24%
GOBP_REGULATION_OF_STEROID_BIOSYNTHETIC_PROCESS	40	0.33523345	0.9104978	0.60582525	1	1	780	"tags=20%,"	"list=7%,"	signal=22%
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION	37	0.28508198	0.91006577	0.6858847	1	1	2196	"tags=32%,"	"list=21%,"	signal=41%
GOBP_VACUOLE_ORGANIZATION	132	0.19637954	0.9098003	0.63414633	1	1	1630	"tags=11%,"	"list=15%,"	signal=13%
GOBP_OLIGOSACCHARIDE_METABOLIC_PROCESS	37	0.2876198	0.90974116	0.6296296	1	1	592	"tags=11%,"	"list=6%,"	signal=11%
GOBP_MALE_MEIOSIS_I	16	0.43492123	0.9089155	0.6018868	1	1	1124	"tags=25%,"	"list=11%,"	signal=28%
GOBP_NEGATIVE_REGULATION_OF_LIPID_LOCALIZATION	30	0.31881714	0.9079042	0.6269531	1	1	1884	"tags=37%,"	"list=18%,"	signal=44%
GOBP_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION	22	0.35830587	0.90776306	0.5737374	1	1	823	"tags=18%,"	"list=8%,"	signal=20%
GOBP_SKELETAL_MUSCLE_ORGAN_DEVELOPMENT	116	0.27517235	0.90766686	0.6388889	1	1	890	"tags=14%,"	"list=8%,"	signal=15%
GOBP_POSITIVE_REGULATION_OF_DNA_RECOMBINATION	34	0.32876992	0.9075112	0.6106557	1	1	823	"tags=18%,"	"list=8%,"	signal=19%
GOBP_CARDIAC_MUSCLE_CELL_CONTRACTION	42	0.3403507	0.9067884	0.6129666	1	1	711	"tags=14%,"	"list=7%,"	signal=15%
GOBP_TELOMERE_CAPPING	22	0.3283721	0.9067696	0.59961313	1	1	1670	"tags=23%,"	"list=16%,"	signal=27%
GOBP_MYELOID_CELL_APOPTOTIC_PROCESS	19	0.37928665	0.9049781	0.5958763	1	1	1001	"tags=26%,"	"list=9%,"	signal=29%
GOBP_CARBOHYDRATE_PHOSPHORYLATION	16	0.3485126	0.90429276	0.58232933	1	1	58	"tags=6%,"	"list=1%,"	signal=6%
GOBP_LUNG_MORPHOGENESIS	36	0.29273134	0.9038121	0.6028226	1	1	2575	"tags=36%,"	"list=24%,"	signal=48%
GOBP_CELLULAR_RESPONSE_TO_KETONE	69	0.28013876	0.90356785	0.6422925	1	1	953	"tags=13%,"	"list=9%,"	signal=14%
GOBP_AROMATIC_AMINO_ACID_FAMILY_METABOLIC_PROCESS	17	0.37120804	0.9035333	0.62374246	1	1	3138	"tags=65%,"	"list=30%,"	signal=92%
GOBP_PROTEIN_TARGETING_TO_VACUOLE	26	0.2693737	0.90342677	0.5638507	1	1	1073	"tags=12%,"	"list=10%,"	signal=13%
GOBP_REGULATION_OF_CENTROSOME_CYCLE	29	0.2932462	0.9032974	0.6313646	1	1	672	"tags=7%,"	"list=6%,"	signal=7%
GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_REMOVAL	95	0.24141708	0.9032377	0.65302145	1	1	1611	"tags=15%,"	"list=15%,"	signal=17%
GOBP_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	179	0.22381599	0.902218	0.65804064	1	1	2067	"tags=22%,"	"list=20%,"	signal=27%
GOBP_PROTEIN_FOLDING	126	0.23099191	0.9020071	0.7214429	1	1	290	"tags=5%,"	"list=3%,"	signal=5%
GOBP_SULFUR_COMPOUND_TRANSPORT	33	0.3004459	0.9017359	0.60162604	1	1	1260	"tags=18%,"	"list=12%,"	signal=21%
GOBP_SPINDLE_ORGANIZATION	115	0.26695526	0.9015531	0.6712871	1	1	947	"tags=12%,"	"list=9%,"	signal=13%
GOBP_SYNAPSE_ASSEMBLY	124	0.22938235	0.9015224	0.56653225	1	1	2593	"tags=26%,"	"list=24%,"	signal=34%
GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION	37	0.30595225	0.9013648	0.64102566	1	1	823	"tags=16%,"	"list=8%,"	signal=18%
GOBP_KERATINOCYTE_DIFFERENTIATION	68	0.29159585	0.9012388	0.6947791	1	1	838	"tags=15%,"	"list=8%,"	signal=16%
GOBP_ORGANELLE_LOCALIZATION	345	0.2111581	0.90086627	0.7156673	1	1	1427	"tags=13%,"	"list=13%,"	signal=14%
GOBP_MUCOPOLYSACCHARIDE_METABOLIC_PROCESS	71	0.26489127	0.90054834	0.64243615	1	1	893	"tags=14%,"	"list=8%,"	signal=15%
GOBP_RETROGRADE_TRANSPORT_ENDOSOME_TO_GOLGI	57	0.24008003	0.8991527	0.61333334	1	1	623	"tags=7%,"	"list=6%,"	signal=7%
GOBP_CARTILAGE_DEVELOPMENT_INVOLVED_IN_ENDOCHONDRAL_BONE_MORPHOGENESIS	17	0.39979923	0.89887136	0.5988258	1	1	1489	"tags=29%,"	"list=14%,"	signal=34%
GOBP_REGULATION_OF_RAC_PROTEIN_SIGNAL_TRANSDUCTION	16	0.3342174	0.898645	0.62426615	1	1	1181	"tags=25%,"	"list=11%,"	signal=28%
GOBP_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE	55	0.25868836	0.89831054	0.61811024	1	1	1427	"tags=13%,"	"list=13%,"	signal=15%
GOBP_LYMPHOCYTE_MIGRATION	63	0.3332675	0.89820975	0.6376238	1	1	2253	"tags=38%,"	"list=21%,"	signal=48%
GOBP_NEGATIVE_REGULATION_OF_RNA_SPLICING	19	0.3348736	0.89803356	0.5810811	1	1	2506	"tags=37%,"	"list=24%,"	signal=48%
GOBP_SECONDARY_ALCOHOL_METABOLIC_PROCESS	84	0.25013456	0.89795387	0.6833977	1	1	2150	"tags=31%,"	"list=20%,"	signal=39%
GOBP_NEGATIVE_REGULATION_OF_POTASSIUM_ION_TRANSPORT	20	0.35874695	0.89792544	0.6030246	1	1	1578	"tags=25%,"	"list=15%,"	signal=29%
GOBP_MORPHOGENESIS_OF_EMBRYONIC_EPITHELIUM	98	0.30447873	0.89717925	0.61616164	1	1	946	"tags=17%,"	"list=9%,"	signal=19%
GOBP_REGULATION_OF_DENDRITE_MORPHOGENESIS	33	0.2613722	0.896262	0.5790514	1	1	3054	"tags=36%,"	"list=29%,"	signal=51%
GOBP_CENTROSOME_DUPLICATION	40	0.30081576	0.895744	0.5919192	1	1	2677	"tags=35%,"	"list=25%,"	signal=47%
