SRX033480 SRX033488 SRX033481 SRX033489 SRX033482 SRX033490 SRX033483 SRX033476 SRX033478 SRX033479 SRX033472 SRX033473 SRX033474 SRX033475 SRX033491 SRX033484 SRX033492 SRX033485 SRX033493 SRX033486 SRX033494
ENSMUSG00000039067 10.3820888376625 10.3163811127442 10.3475813661443 10.3070355966471 10.4059227389588 10.3418634837662 10.470590464254 10.0528009874591 10.1732819003572 9.9400002772564 10.0306882147295 9.95386099748195 9.97985647265927 10.1493476760772 10.2762699216599 10.0083391283724 10.342174080052 9.65246875395906 10.3003423083391 10.1018869598203 10.2619734465722
ENSMUSG00000039079 6.66916348342892 6.49610852165963 6.87217536671614 6.46353973161135 6.46215545226626 6.26742212603187 6.69986103741992 6.98715242731009 6.72203216500925 6.80191779205155 7.09486465060492 7.36844645805353 7.36693298615663 6.96613378185465 6.60682533754005 6.35710179659435 6.56569953915835 6.67942529675564 6.5326283955057 6.60420763761894 6.73070458673073
ENSMUSG00000039081 6.93593507888345 6.19243078926782 6.66053463250723 6.70309310174402 6.70659840993712 6.8809264443407 6.48554783233004 7.25810660132854 6.61323138863998 6.61149984790055 6.99433365638342 6.8643866444536 6.62165901412227 6.80601807173168 6.64418088035087 6.82585528997436 6.1850664548339 7.17593950196551 6.19995709675286 6.62265586369896 7.09552825531986
ENSMUSG00000039086 9.74258379451498 9.80647637489996 9.4454250720523 9.62514764096107 9.58489785332685 9.53663577938818 9.62873528868557 9.59919897040411 9.60502046175167 9.88988629523536 10.1227786751663 10.1922025180528 10.1378845023133 10.2022338328848 9.94396676236997 9.99405334790549 10.0273278340655 9.88140087843842 9.95538803394881 10.0400980604508 10.0254837859303
ENSMUSG00000039089 8.3122192167629 8.3517175462794 8.06290612531766 8.37702489604551 8.26596459577075 8.23634667680267 8.49051929016839 7.75441605219603 8.21074593256028 7.82626116512353 7.63237178813204 7.90214994379634 7.94311685711888 8.04318320642289 8.3221489540081 8.41137963879845 8.39330209086602 8.39814635413819 8.31777153067739 8.49746219362197 8.37434114508019
ENSMUSG00000039096 5.55755603669606 4.90559081099998 5.37292432562737 5.06925098387351 5.31846559985998 5.08008724401627 5.13323874762904 5.56001273996011 5.45321855331296 5.64693166344905 6.02958988591512 6.03437126891202 5.60938205194211 5.70734163866243 4.78756366404882 5.46950329423525 5.26605516423621 5.60419816263118 5.39802151020922 5.58497918156423 5.09556423586548
ENSMUSG00000039100 10.9397939775178 10.6602430324846 10.883839569753 10.6529650043205 10.6056724150354 10.3686614352353 10.6881348803566 10.5265220049101 10.6781330260412 10.7732450732742 10.6789155478552 10.7200070077846 10.7193688497273 10.818894729574 10.5891247181464 10.7859378284502 10.5627167629719 10.596710830415 10.6824923744027 10.79293897023 10.6239577179837
ENSMUSG00000039103 9.00899405099008 8.42544880140024 9.46322697526073 8.77857443189327 9.27597212404666 8.89336751470166 8.97295050786044 8.69692649862918 8.57419262571835 7.46173310890354 7.70500834204333 8.31206244244261 7.68402524881628 8.47285270262761 8.19030831744695 8.06714003109183 7.95861240895291 7.0193319379618 8.21753316714837 8.3112937089561 9.11688071680495
ENSMUSG00000039105 6.27736120925108 6.88941580649556 5.93351822801479 6.69307613695604 5.94203872541957 6.18708501696937 6.71776355325704 6.55453841441345 6.25860177471429 6.24096510729659 6.22820783132421 6.56026081208122 6.58309513553969 6.13880626280337 6.67153766825681 6.62707768815445 6.87798510122318 6.08124329505294 6.48091101573222 6.38256127799588 6.8488673316207
ENSMUSG00000039106 8.27647102349074 8.63174973697275 8.3196772891683 8.41907597705803 8.21320658895969 8.33982708718903 8.41232981764518 7.609690725005 8.26865253328769 8.40577175699046 8.22095176778162 8.22479876522748 8.36899948893385 8.35293574063871 8.33884601755289 8.30865079355326 8.50388062212571 8.55980786974285 8.47664249568713 8.42790384566828 8.05345154466822
ENSMUSG00000039108 9.27068704001478 9.08923590774057 9.21684890130935 9.07908383013777 9.14160617787692 9.1982487220839 9.29932818950581 9.14798464144263 9.04277871184382 9.20965496966514 9.26246824602666 9.29581514358662 9.21957680534973 8.99354118452968 9.23258576929154 9.06770760261321 9.19313533205062 9.02950987533836 9.1243415976975 9.02024040825484 9.25985432202973
ENSMUSG00000039114 9.07693718279231 9.12233111203261 8.84529480153831 8.79916958138188 8.90131184254061 8.79200026060565 9.17246060865326 7.86378434319199 9.34703866939434 9.55671595005929 9.16350992655036 9.13672278881175 9.83448866167817 9.19690445682533 9.19494821391502 8.66732263287531 9.62394889271133 9.25689263400853 9.40001384664571 9.12428220639398 8.43811098351208
ENSMUSG00000039116 6.57536766522716 6.72264040340935 6.58200010059754 6.54447435429511 6.66111591156075 6.87267221760052 6.58719446706436 6.08391334257493 6.58461086663974 6.84565289388905 6.53447104038972 6.24735592519547 6.32501943022983 6.99604817748564 6.49842403010369 6.7441778102447 6.66245392370862 6.35380522371835 6.5326283955057 7.07170573131137 6.95768943682635
ENSMUSG00000039126 9.3240701919868 9.19549865770521 9.34529862963686 9.3463324790089 9.13353595107724 9.19986407010412 9.24331563931638 8.95696367217744 9.2729911409308 9.22321724352997 9.37239590702088 9.3025436097404 9.62076448982252 9.59484335828939 9.39141611347255 9.57939329464265 9.61460925596881 9.53573858268214 9.52952723068954 9.6274398898673 9.33321276542686
ENSMUSG00000039133 5.44126854455369 5.44471007325124 5.29678794142231 5.35010597110282 5.62130443187969 5.37149091694857 5.37453831449217 5.42581488355216 5.8213495845473 5.75187706287162 5.72600768392661 5.71856660698816 5.65119447120149 5.62451138304527 5.28071680863381 5.46950329423525 5.50526128760189 6.0505009819518 5.39802151020922 5.29723866496277 5.16995849276486
ENSMUSG00000039148 9.39230328093454 9.28245222285014 9.66436127847002 9.4160834102105 9.70406996217097 9.45919495909981 9.72871098388114 9.93970353114434 9.70331572459253 9.64599222613292 9.69519938254555 9.550648362185 9.7942039365673 9.6044037710028 9.46787216744972 9.32689334417536 9.46412729234628 9.0800812711192 9.27682354934626 8.98957086503538 9.40880331433245
ENSMUSG00000039154 7.32421935523821 7.34943956441435 7.05561089051017 7.38314945561813 7.52672732294433 7.5837867215589 7.48898707610951 7.65531754550772 7.65029108667953 7.84048190060438 7.92341630221532 7.86609525824892 8.39082791758266 7.67486807952132 7.78095619263374 7.77638824303441 7.43596695257593 8.10836236591878 7.63810889337449 7.78303348998825 7.26040961211989
ENSMUSG00000039163 6.50047855226821 6.57978167665239 6.68573420008558 6.64185469692835 6.1624381853023 6.56796805547335 6.32882486213952 6.1040201807799 6.27696431525134 6.17157532380867 5.79318474462038 6.01096082071383 5.84008461512562 6.27182503426448 6.48812132554193 6.51559597241783 6.40611362562732 6.11125457754222 6.41608461781863 6.46747285774787 6.58030044766947
ENSMUSG00000039164 6.57536766522716 6.84242855009784 6.37866009040631 6.78068938560089 6.75061303425745 6.74252214093773 6.83692368385076 6.67618558146667 6.82279871387057 6.66165707607132 6.73729180273607 7.0168261614303 6.56339224052065 6.95093123143715 6.88043236494649 6.86494308722399 6.76148683316558 7.16240576471224 6.89552038068684 6.82649210454016 6.83133700475145
ENSMUSG00000039168 6.55086519421097 6.56814230705008 6.31434521023983 6.27147030285084 6.4886971041103 6.50438998342889 6.06621521048371 6.23653743489005 6.4477027528131 6.28524119012424 6.29542788703865 6.39561380052218 6.46029587582946 6.41535980991286 6.41368467505711 6.62707768815445 6.33649873088696 6.47136700520891 6.16016375759248 6.566538133541 6.11518074389517
ENSMUSG00000039178 8.23980852845533 8.48961276072352 8.57721735949952 8.36785134648995 8.46594591264911 8.30415124110216 8.37433057265887 7.84144643248622 8.2946095131233 7.94941599915224 7.72841882676941 8.13691790045068 7.8032094140264 8.2344744349982 8.42475624837109 8.60088852884747 8.4417395253229 8.23523049239137 8.2890101967825 8.69642577717789 8.45502201634452
ENSMUSG00000039179 6.62307727558546 6.74334644686831 6.43998726466543 7.08420738465477 6.40743088665452 7.0510841418888 6.78711719526739 6.86880442794356 6.49491013240088 6.54159188530102 7.11890449894977 6.88895977028314 6.98655517837352 7.02533210231468 7.1411397917878 6.98778285960724 7.24718219474513 7.2417153413057 7.11779030676543 6.74522170607576 6.68239556698672
ENSMUSG00000039182 8.51594453930242 8.38424114503171 8.3659392600267 8.39519788772566 8.26596459577075 8.30415124110216 8.51067013842759 8.16267546652298 8.26865253328769 8.21759867840519 8.18767271485213 8.32977594213842 8.28987289098032 8.26501999482435 8.47343371603969 8.34522291620214 8.48346430857008 8.08015811083551 8.54386822289347 8.38133935377769 8.57330069841434
ENSMUSG00000039183 7.80987554505408 8.16207699739074 7.81809367588851 8.01483442357043 8.28799392403301 8.08677837725523 8.28934728543953 8.3753522346463 8.01107951158196 8.24984100547959 8.5739474811795 8.68645674483931 8.60197409909098 8.58352101210915 8.3443687872652 8.12619259069657 8.22814477688563 8.12225874755578 8.22058364835116 7.96294700559945 8.21791134306438
ENSMUSG00000039191 7.14350935956124 7.52427319556068 7.25128227641746 7.43718889112133 7.12731364653683 7.12894565604806 7.51934975247908 6.58253247664023 7.26602764762411 7.09451469259133 6.40031418866929 6.8643866444536 6.86477279486272 6.90429621247578 7.23436206119861 7.30221395275132 7.09879518628759 6.79049176556025 7.0146648493603 7.05841981164461 7.36649689593506
ENSMUSG00000039194 7.91617659065794 7.64254792483409 7.88334325200046 7.67023545122461 8.02475262244847 7.79211144542172 7.81642352808324 7.57617845080367 7.51626653610091 7.78272737736588 7.29767351018451 7.50819657971851 7.54416363186868 7.09595598012498 7.33303455907232 7.23490583041959 7.45722447509265 7.2417153413057 7.38271448177113 7.16132751739921 7.26687636715363
ENSMUSG00000039195 8.77328928671434 9.35956556152315 8.81786017053108 8.93769158074992 8.92020677074087 9.2111210571486 8.83606696297824 8.86349056132992 9.66248063856922 9.60722475012232 9.64311744217863 9.71764982257218 10.2192360837871 9.46441695510616 9.3672591648318 9.12393652931156 9.43523599459366 9.99486844640141 9.63701701299042 9.68595901292778 8.97579078231121
ENSMUSG00000039197 7.71658950462074 7.90349847809138 7.69010901151286 7.7900019093787 7.95291525994467 7.54844830480875 7.74989770327437 7.34857976154717 7.31805143779164 7.18730871693647 7.75145045125728 7.54680358934458 7.39986754571556 7.28866175653701 7.82124976604061 7.48676545208671 7.81848207410433 7.21577385457671 7.71395338305113 7.53963275443003 7.75789291135278
ENSMUSG00000039199 8.26921316133366 8.68227731517776 8.61598379220653 8.69799459962621 8.72981780483562 8.73293305780025 8.70676339168274 8.7723659741515 8.65647322953108 8.95709779841498 9.18609576547988 9.11139494531215 9.0923798019564 8.85211677781104 8.75813956663593 8.68524434333001 8.8209373106889 9.28487370250087 8.79742481402155 8.85990632121301 8.74344941543371
ENSMUSG00000039201 7.63955465419461 8.12016604722412 7.37820257938157 7.83966804312151 7.75571101460333 7.93149355952194 7.86435626248859 7.74239966006667 7.73520929813007 7.96246640262033 8.0149245625048 8.21529627712309 8.10400005232277 7.88671639558795 7.89480550706885 7.68625087540712 7.97336621276376 7.98445286773036 8.03541894011421 7.72597695712926 7.70681350364236
ENSMUSG00000039202 8.08298677430301 7.67460684557853 8.21400867967195 8.01483442357043 8.10147701517141 7.99639227891874 8.08249489952709 8.63034696553001 8.4642365804194 8.43875379211341 8.56534798105702 8.54211966295225 8.34683379707613 8.39770984895109 7.48185846450758 8.13667246259505 7.80202702244316 8.28546078992202 8.0038607846962 8.08441388147345 7.78051852713001
ENSMUSG00000039206 4.97547214839101 5.83550629005526 5.50996360039365 5.54324366596746 5.62130443187969 5.76380762943316 5.84324048043539 5.70749967802022 5.73987360848288 5.99326209504724 5.94620856816185 6.10209025750514 6.17415428769549 6.02140945884572 5.73865189185854 5.42962320211273 5.75857463996297 5.95345664422389 5.69103886921054 5.846543716158 5.39121804320375
ENSMUSG00000039210 5.75879524322843 5.68083582600885 5.63141857359804 5.83096266230644 6.09317392433027 5.76380762943316 5.84324048043539 5.86269086694694 5.73987360848288 5.90828534714797 5.79318474462038 5.74831844605088 6.27665127644998 5.74661579167231 5.64093076844284 5.42962320211273 5.75857463996297 5.81081273200363 5.4236445038005 5.91171620856129 5.78871266307688
ENSMUSG00000039217 7.23676917942273 7.43330781316709 7.31617175080461 7.6037279041423 7.50165809742191 7.50695254239291 7.44746302118947 7.13383245199134 7.00459812759057 6.99511066592226 6.79870077732133 6.99443723039857 6.8805951043667 7.18918923908833 7.34420119262896 7.2833095265552 7.28939587346034 6.69857503865549 7.38271448177113 7.44148590070342 7.5782440685866
ENSMUSG00000039218 13.3752178481437 13.425576700831 13.6905032277507 13.4905953130929 13.6191600505863 13.6043862402368 13.56302756637 13.2391869056529 13.0829084519111 13.3862444154368 13.5022903527914 13.4531164353542 13.3685893539291 13.6682187197234 13.4171381138576 13.7857300746061 13.6617511189974 14.1865716014438 13.7029041947412 13.9456108061356 13.4750607309615
ENSMUSG00000039224 6.4745564646843 5.77170253314041 6.52698616623482 6.12566418510584 6.25978743255655 5.80212834787545 6.20420211737821 5.59110721067836 6.08038538765872 5.81692309810638 5.82538893375356 5.88675719828879 6.34854996205725 5.95830726580896 6.03575018547227 6.17686301165497 5.7958314075087 6.01898652200642 5.92378829819121 6.16870379135785 5.93687408778449
ENSMUSG00000039231 7.00862093830242 6.47121056780083 6.71047589518227 6.67281847751415 6.4886971041103 6.61874995991352 6.94658427491588 7.04768916680323 6.69563660598705 6.96910880628263 7.19993240326815 7.12367136022158 6.94213249550666 7.02533210231468 6.94849437706346 6.85203665583196 7.01463336157566 6.80815759860564 6.55276983881667 6.50798149323995 6.71158577665448
ENSMUSG00000039234 7.74836873576519 7.52427319556068 7.4806009752953 7.55578839017694 7.55136071823542 7.39755680770524 7.29168877503554 7.45591987859143 7.50139271274476 7.69928596680318 7.08268773455046 6.99443723039857 7.21458740810559 7.21472579753381 6.88816239737885 7.02260870197019 7.05734944330994 6.94187665826196 6.92628055737305 7.14887077203652 7.08821805307999
ENSMUSG00000039239 6.52590827568818 6.25314321132869 6.31434521023983 6.56672961711943 6.37919804815663 6.62868147732196 6.50650222239748 6.49673903005714 6.82279871387057 6.42939103770778 6.73729180273607 6.3049366208768 6.52309977810228 6.22025134030261 6.59732314377251 6.92772513133702 6.64364798335245 6.51563083217434 6.6768388804997 6.74522170607576 6.66258190007363
ENSMUSG00000039242 7.79980704730477 8.10070225993303 8.11807587052473 7.81730682020708 7.61113491449582 7.77913294611862 7.55884692510398 7.53488986403183 7.51626653610091 7.69145206453891 7.49328387300885 7.84154242828794 7.79501926853954 8.00745343115674 7.89102726176773 7.78976267938519 7.70796078667246 7.4110332725782 7.92365108330284 7.66653697463938 7.90921204438827
ENSMUSG00000039244 5.71171660843958 5.85603637609579 5.84112608955821 6.0460022418127 5.67289391758021 6.04086280189518 5.77120010309707 6.143302563223 6.01495484136181 6.07278638943068 6.20500374734693 6.32357941629843 5.84008461512562 6.05180021931889 5.92867364763196 5.8884262491562 6.028582377255 6.25156406818285 6.04754172527715 5.846543716158 6.09997839620301
ENSMUSG00000039246 6.18281779585348 6.39359667873669 5.63141857359804 6.27147030285084 6.05706864908527 6.5151975803907 5.97554804053642 5.97824731653453 6.31293146448552 6.14758724292597 6.9138559351321 6.90108426963593 6.78281400173044 6.9200164498774 7.10204059355589 7.12214798836191 7.14564349064205 6.62030248570983 6.9858242605562 6.94730304064955 7.1028003839405
ENSMUSG00000039252 11.2167415522232 11.1167840601963 11.2617255579217 11.2099393166308 10.9864222963194 11.1187299408797 11.1344259243471 10.9365663961854 10.9767345864166 10.860816367784 10.8617505568809 10.6185781083408 10.910458404854 10.8106622825108 10.814173446672 10.7974983547616 10.6612255568323 10.5691823363299 10.71519405698 10.6748769371224 10.6692389819954
ENSMUSG00000039253 9.12586968355523 9.22984121758246 8.78423259374813 8.92941389962232 8.64712988351459 8.9385922173407 8.9399309433968 8.82149364628683 9.07302658956882 8.91758616160742 9.21108848714866 8.82386823653575 9.28211347102971 9.22817173886853 8.88085952064848 8.73426814923042 8.97132056348198 8.51319132950517 8.99168509436161 8.88605081382569 8.99131060797093
ENSMUSG00000039257 8.53420814658685 8.37779514218191 8.46133222377086 8.45127287468456 8.58923761334253 8.5007613240529 8.43886901684422 8.55027597525767 8.45276331935186 8.93747758552725 8.41068033411166 8.43987092616575 8.48006400168356 8.430396780208 8.34712221830168 8.03387167647039 8.28828500627837 8.51319132950517 8.27441023788565 8.36547589386228 8.01968284159154
ENSMUSG00000039270 8.08298677430301 7.54757514493157 8.02490760877206 7.43718889112133 7.77670510230183 7.27276716381673 7.9556457431955 8.78989740757162 8.70560478479072 8.79572924237296 8.73594044898901 8.42759034784566 9.16055664834065 8.58835434806522 7.59803888638622 8.01694268339803 7.51408756416751 8.65828402795729 7.66083919134925 8.18435435150766 7.41958738773468
ENSMUSG00000039278 12.2198276353611 11.9459345653886 12.1375313564566 11.9799462984278 12.3254217745046 11.8891977586487 12.0055210288493 13.0986305869914 12.7655173995214 12.8070853192872 12.8205803430034 12.8799817064019 13.1917441020257 12.6460052666536 12.2161538026484 12.397865055005 12.2294322147883 13.3993205431239 12.2770450157703 12.4281587251153 12.2908436346668
ENSMUSG00000039286 9.41871666961541 9.25111677674589 9.42740047421522 9.28766974573055 9.36481027814185 9.27534439297697 9.27306724354676 9.46754311119391 9.24448843182681 9.2312937257536 9.11430547757645 9.24315872298662 8.94550164687682 9.25574342255744 9.30220387630516 9.41963654288674 9.07376529410946 9.25689263400853 9.2562159645656 9.54083402921903 9.57628788188321
ENSMUSG00000039304 6.21510642537614 5.85603637609579 5.57236853165455 5.94319153784549 6.05706864908527 5.76380762943316 6.15078497709031 5.49502679058876 6.10146082857108 5.81692309810638 5.82538893375356 5.40781482913855 5.84008461512562 5.95830726580896 6.00608893692125 6.08788703875036 5.84960700064455 6.0505009819518 5.69103886921054 5.81258238205351 6.09997839620301
ENSMUSG00000039307 6.00782848662239 5.79335476929764 5.9772156151174 5.85040705864994 5.56722072465036 5.76380762943316 5.94379119819906 5.88669638985459 5.73987360848288 5.71794720829818 5.91711252983982 5.8332966335753 5.90793608686308 5.89179404918501 5.94455092719639 5.68204270696807 5.84960700064455 5.50962746268516 5.69103886921054 5.91171620856129 5.68572282156463
ENSMUSG00000039308 7.72726161833428 8.00759169100992 7.95587844004444 8.00301050173089 7.95291525994467 8.06560095734309 7.89543933175225 8.29156421254945 7.80933835684401 8.30713165584219 8.10687539880002 8.28507503323984 8.26643946355056 8.04318320642289 7.8604356535031 7.92915239813109 8.0484195571595 8.14965322700285 8.04578541359376 8.01141784219999 7.92146524408691
ENSMUSG00000039313 6.04482230889152 6.23823012383528 6.09978341927538 6.09439929716294 5.85890122039797 6.28034083461514 6.06621521048371 6.25440245243172 6.34793703015441 6.64514320525918 5.88730533056489 5.98710170652467 6.17415428769549 6.24629447289143 6.31139024952545 6.82585528997436 6.22461320927846 6.84282241320967 6.18682915043476 6.21936240057813 6.23069431939409
ENSMUSG00000039316 5.93035750784169 5.8960749124121 6.01942079339375 5.77064626737323 6.35034844214088 6.13059850132811 5.69444690117343 6.27202506430599 6.33055094283814 6.09821347956512 6.42032682702964 6.3049366208768 6.2517775560501 6.39249719759819 6.26323430560989 6.42988573448287 6.14426384358605 6.25156406818285 6.33621585318938 5.81258238205351 6.32393876827907
ENSMUSG00000039318 10.5512173442577 10.3430297263064 10.3067719624697 10.3417201591019 10.4242177551643 10.2737556304586 10.4680219746529 10.2855632933402 10.1651213955052 10.3164360313873 10.3695106929973 10.3987749513903 10.3624742136349 10.3949085937032 10.3216522281041 10.4251642102374 10.5245926429304 10.4939834565373 10.539470476374 10.4890212554258 10.4313871922955
ENSMUSG00000039323 6.85922188979178 7.28830963988674 6.93605552826526 6.96570948390872 6.89441136220764 6.84760896545326 7.06212760645409 6.84615390706498 7.97937369761904 7.39555311122754 7.69711845367347 7.71876654576426 8.39623352860592 7.54082045778665 7.63020669455693 7.31157179723992 7.76429331093983 7.96142643849673 7.36615304862659 7.45161261463422 7.34834672934593
ENSMUSG00000039328 5.50099484077337 5.52923112608774 5.44369815481751 5.46479519427488 5.9011809886441 5.72419103191004 5.06128334124652 6.00010871352435 5.58984148891456 5.78484869510277 5.0127680814729 4.95308908473344 4.9806936806172 4.98989319667793 4.93229907434601 4.96767367614247 4.73910023601946 5.69134733533241 5.25901763681344 5.04334182636779 5.20493090782187
ENSMUSG00000039347 11.9497830293518 12.0582348796909 11.8230807902389 11.8807985896027 11.868664656653 11.945839383288 11.8850766172038 11.6426777378247 11.8191415039611 11.9408773865897 11.7560214192176 11.904978202135 12.0242274826908 11.6912989071796 11.792408362753 11.7450651586674 11.8057529391792 11.721258415663 11.7470956114076 11.6889143913905 11.5555358721961
ENSMUSG00000039349 9.79895615405298 9.32988042498779 9.25005108741851 8.94592191863281 9.17737272868262 9.22229073761289 9.3336142531975 8.41736289575374 9.50877307616851 9.59892858816439 9.72633888213241 9.67162905332483 10.2131386378719 9.68995489841748 9.54646294919084 8.90910176238514 9.71852606117986 8.97327906073618 9.49099918693685 9.27597192664548 8.94024688670366
ENSMUSG00000039357 8.57594125513554 8.50743068515432 8.42538903940564 8.34932636798573 8.24359141863958 8.30715836245992 8.40696257444526 8.32807433524071 8.40195802020069 8.45266019591171 8.24810577848539 8.45204732809392 8.23055496036545 8.52925252932324 8.47846294312789 8.59710612830111 8.53892529115777 8.73247816549309 8.48173155352832 8.75436221291652 8.52608519801413
ENSMUSG00000039358 6.21510642537614 6.09561489891186 6.21152109774746 6.51038500501457 6.2281460648915 6.14495580450518 6.39827391265024 6.2000500897218 6.2399760555622 6.44875831981435 6.57045603008512 6.41302467623005 6.30105902373703 6.34555005481082 6.42457686719078 6.53209821557988 6.27552930946944 6.08124329505294 6.40496605135943 6.36045472893005 6.46984111389714
ENSMUSG00000039361 11.2882770317082 11.125923515918 11.2162848961635 11.1368716269828 11.1591989850666 11.1710939144472 11.0774375062394 10.6634023560362 10.9450889785242 10.4142098046725 10.3218984559571 10.5683156888985 10.275911114269 10.7223577602477 10.9856420726693 11.0146926017128 10.9829888503673 10.6334225163623 11.1035543787133 11.1576747527342 11.2940076505631
ENSMUSG00000039367 10.6295890157786 10.6097015823678 10.527485819258 10.5808918671779 10.5045711299182 10.4738061561171 10.431574396912 10.4751450472463 10.2958010098822 10.5386652206489 10.5619135328458 10.5571126274426 10.6203352617503 10.3824640143695 10.5353647652992 10.5288776416195 10.5992675135018 10.3776146664355 10.5406873984737 10.50234589118 10.5315469035484
ENSMUSG00000039372 9.14577740330663 9.14902614098826 9.27445990056692 9.33698040350896 9.3819389211511 9.19339177822288 9.20369635601999 9.72135010036073 9.23114064973361 9.25261218165515 9.45141354662094 9.47326177205433 9.30236987380421 9.40273550284623 9.1609934055716 9.35624271004932 9.20407849451057 9.32734737783773 9.27096569155479 9.26178714134775 9.43739682621528
ENSMUSG00000039384 5.44126854455369 5.38431149038286 5.29678794142231 5.1480746357125 5.722247424779 5.1175173708322 5.13323874762904 5.59110721067836 5.2959389797324 5.78484869510277 5.31125394574781 5.36695011396697 5.47348338778036 4.98989319667793 5.22127145703798 5.34489449947456 5.10189709858806 5.22704942426219 5.28844789835627 5.17928487168739 5.27112010983586
ENSMUSG00000039385 7.78966690433022 7.77653371900762 7.5223140517971 7.57729506628654 7.56351874388531 7.42570946390898 7.63468754952511 7.77814884660569 8.11195877434418 7.90953362926264 7.66511374613433 7.79113074896852 7.9578482622094 7.5804287695429 7.26998336760859 7.43645042553287 7.36458442444856 7.62236454110878 7.80238472765186 7.51089636872076 7.40796080818299
ENSMUSG00000039391 5.31028083804869 5.58210158507942 5.63141857359804 5.25451049284649 5.38650090864395 5.22104008118195 5.31969432665089 5.56001273996011 5.33763649734189 5.30503476390628 5.72600768392661 5.48497954793559 5.37212942822271 5.4375382396983 5.36351200307745 5.58089346505694 5.37939969219677 5.60419816263118 5.22864071693445 5.62621184457092 5.5484275303624
ENSMUSG00000039395 5.71171660843958 6.12871031185623 5.57236853165455 5.96093067210847 5.67289391758021 5.92732022473791 5.80776708076592 5.91023520088464 6.29507167392771 6.12313995482721 5.94620856816185 5.77733021765436 5.97220244134404 5.99025985955095 5.97570295952386 5.91519698506342 6.05851262193668 5.95345664422389 6.13293093490977 5.97357714175369 5.47275086507083
ENSMUSG00000039405 7.91617659065794 8.20279609693828 7.60222844352149 7.69008852409905 7.99823496600611 7.69406903120384 7.85647851853972 7.09620116933122 8.11195877434418 8.15085186748597 7.48412047112272 7.4110031068253 7.82750119294715 7.67486807952132 7.95755143564344 7.41927286803152 7.66305758159753 7.39959080512482 7.73122635210276 7.53011856545889 7.26687636715363
ENSMUSG00000039414 10.5042240792525 10.2136254313409 10.4984421701578 10.2417527119385 10.2505538785568 10.2046850696664 10.2743400173157 10.1997548889647 10.1415479318705 10.3050099029806 10.2244102938821 10.2006273156153 10.2253078567057 10.2456343633612 10.1809821753063 10.3418893248519 10.2327664505084 10.4188594621571 10.3386283565833 10.284063739235 10.1772392726237
ENSMUSG00000039431 8.98708689112629 9.14524273224531 9.19995629068664 9.21464863473123 8.9526873933702 9.15059760384632 9.13730016465736 9.03006274700958 8.89255461881652 9.01127840469338 9.07853189173067 9.00812562773296 9.18258332931296 8.98989610412529 8.83654671429827 8.92426484024761 8.84911261041876 8.8243871765405 8.92421031194998 8.90443879225345 9.1080115680258
ENSMUSG00000039449 7.19091462744441 6.68026145760485 6.73477690472366 6.67281847751415 6.95172754933902 6.43764261350091 6.91613036367493 6.32350766506313 6.78587363438345 6.28524119012424 6.25100305259373 6.22758123112571 5.94049026935506 6.52412774961885 6.61626124642194 6.77194763309251 6.77874655841711 6.32898368625319 6.58242804969428 6.58550426401206 6.84013006515134
ENSMUSG00000039450 5.61133253849418 5.9348344176828 5.29678794142231 6.15617916504596 5.94203872541957 5.92732022473791 5.69444690117343 6.21842258176955 6.10146082857108 6.09821347956512 5.97463099763004 5.80564362779641 6.09152794948533 5.82141713395211 5.81130308984962 5.83303715184996 5.77735051667924 6.01898652200642 6.01774082692912 5.81258238205351 5.97125247943777
ENSMUSG00000039452 7.11098958051385 7.09511722079808 6.93605552826526 7.28165001136014 7.66849385931943 7.44783459454474 7.16882187645989 7.55568443271818 7.40070397615623 7.24233127998168 6.51611074848621 6.39561380052218 6.54339692151721 6.24629447289143 6.40270228018654 6.46483309858716 6.28795281375995 6.40208827071334 6.23855778440003 6.42569564063693 6.49267300627813
ENSMUSG00000039456 8.71581061422671 8.88201731081368 8.9500830400882 8.86793278362931 8.73516484128332 8.75729107505587 8.90613589752067 8.49073127488281 8.65313730246976 8.54640689419557 8.4439145345263 8.53450772183947 8.33562116988452 8.85612762038901 8.76432500346764 8.76154908643077 8.86102082845833 8.33399059549226 8.79538428077507 8.81005448157311 8.79301701330539
ENSMUSG00000039457 5.37790075168396 5.44471007325124 5.12325251150724 5.61640467721639 5.38650090864395 5.64062305178808 5.56867125988012 5.49502679058876 5.45321855331296 5.35446801062756 5.1445062871371 5.32434945177531 5.25937751792336 5.32988024889781 5.15772638855914 5.25223066839864 5.10189709858806 5.40588399423894 5.650727871892 5.4510184195651 5.44627842800211
ENSMUSG00000039458 9.01333575349183 9.38705078961118 8.79552937169253 9.12510095637904 9.00671775709831 8.88736244483063 9.02984422244918 8.87448572083358 9.00405255571025 9.33985234538058 9.10840459921685 9.22909969378131 9.19811292288612 9.26481792932488 8.99041727468596 8.86577479722985 9.27102316879818 9.09069068186503 9.0424445094628 9.32044674947812 8.8935134316017
ENSMUSG00000039461 8.17135521764525 8.45023155652117 7.94573914824129 8.38006975741449 8.42679512622578 8.23318710814061 8.06211952331348 8.08887788566001 8.01629610493005 8.24451740990527 8.45327037694712 8.45608328413384 8.38540186504364 8.46761387239008 8.45569137396607 8.53914160805648 8.32031736730511 8.50262335832777 8.21447617735897 8.18435435150766 8.35944405371001
